index,episode,score,p_max_avg,actor_loss,critic_loss
0,129,0.8604000000000005,0.315583355932,-0.170255742493,0.00524855701785
1,236,0.9411999999999994,0.323540983891,0.0971554020991,0.00756903376657
2,341,0.9534,0.340221780792,0.378102134744,0.0122181244022
3,437,1.0942999999999987,0.345533735258,0.653324801564,0.0168844926169
4,544,1.079399999999998,0.331541584366,0.8681471854,0.0214443771492
5,650,0.9925999999999989,0.330079233508,1.41305512493,0.0279592861746
6,745,1.0572999999999986,0.334766943442,1.55450614031,0.0312355615364
7,841,1.0593999999999988,0.333790374145,2.20527552314,0.0384456885071
8,944,1.0316999999999992,0.337301643652,2.28523901486,0.0410292268609
9,1044,0.9924999999999994,0.331616964594,2.81534319449,0.0472485761059
10,1136,1.1237999999999988,0.333154574304,2.79257678401,0.051450782139
11,1232,1.0169999999999992,0.331421694044,3.36631739052,0.0586682621923
12,1330,1.124199999999998,0.343308498505,3.43728761259,0.0595777504364
13,1431,0.9871,0.345180422645,3.93235698144,0.0667736554795
14,1528,1.1085999999999987,0.341506745172,3.96993622695,0.0684099097457
15,1645,1.0003999999999988,0.340814877803,4.86316737322,0.0801451444661
16,1752,0.9854999999999992,0.33842917145,5.21531567508,0.0854624143549
17,1835,1.0090999999999999,0.325756609296,5.56597572199,0.0910227082
18,1940,1.0559999999999992,0.326099847091,5.72704237038,0.0928023180119
19,2037,1.0510999999999995,0.327987358902,5.19219053772,0.0833703420804
20,2136,0.9464,0.333358553008,7.08102057388,0.110318302753
21,2240,1.0282000000000002,0.335776046556,6.46767281631,0.104344752224
22,2348,0.9896999999999992,0.341523657644,7.01570256337,0.113098555168
23,2441,1.0592999999999992,0.337935521833,6.94153679856,0.11377621626
24,2538,0.9912999999999986,0.33400909386,8.2083879077,0.130866776339
25,2637,1.228899999999997,0.336761596442,6.70252206456,0.106517039455
26,2742,1.0437999999999992,0.331229654491,8.09891114449,0.122898019416
27,2854,0.9832999999999994,0.3192467819,8.98752332455,0.141501715839
28,2965,0.9447999999999998,0.327427680867,9.61348150567,0.14795736512
29,3078,0.9354999999999997,0.332299611832,9.52467037894,0.151944720315
30,3168,1.1068999999999989,0.335163852532,8.12640168737,0.124547293424
31,3258,1.0757999999999996,0.337234114372,9.87849961435,0.145440451557
32,3358,1.0255999999999992,0.345937446072,9.75292334592,0.143382463131
33,3454,1.0712999999999986,0.340071554812,10.0412079377,0.155772409694
34,3553,1.0879999999999987,0.340709388633,10.4989331584,0.156593419166
35,3633,1.1766999999999996,0.334129757018,9.44492377185,0.150112628804
36,3746,1.0595999999999988,0.336326168953,11.6967250112,0.176977214401
37,3844,1.0934999999999981,0.343754130021,12.2217923663,0.178336327283
38,3944,0.9707999999999997,0.349990490773,13.2892138755,0.194621926267
39,4024,1.2711999999999983,0.362970776055,9.78348396079,0.145060807089
40,4135,0.987,0.349527714692,13.6622560265,0.204422691391
41,4246,0.9855999999999981,0.353675358695,14.4094099281,0.21080518608
42,4346,1.1201999999999988,0.358952830654,12.6962957158,0.192159433184
43,4457,0.9629999999999994,0.351260440781,14.7408284706,0.227839726193
44,4553,0.9882999999999988,0.354353534708,14.1765858654,0.21889166449
45,4654,1.1177999999999992,0.377321542471,13.9341905633,0.206129952388
