index,score,p_max_avg
1078,1.3691,0.457511963
1079,1.2419,0.447904755
1080,1.1799,0.43675517
1081,1.2924,0.452654904
1082,1.3234,0.45802762
1083,1.4492,0.492210252
1084,1.3918,0.52337138
1085,1.4262,0.504028071
1086,1.6171,0.459524684
1087,1.4586,0.433549812
1088,1.3856,0.434440309
1089,1.2427,0.415921878
1090,1.1481,0.404655058
1091,1.0215,0.369646272
1092,1.1474,0.371853533
1093,1.1455,0.370706423
1094,1.0936,0.362799642
1095,1.2155,0.379913122
1096,1.2039,0.383293781
1097,1.0746,0.38373727
1098,1.1141,0.388759526
1099,1.4065,0.401178562
1100,1.1285,0.400967492
1101,1.2774,0.403212214
1102,1.1687,0.370000966
1103,1.1567,0.379359152
1104,1.1926,0.385536839
1105,1.1396,0.401743312
1106,1.1205,0.397176938
1107,1.0979,0.390470939
1108,1.1882,0.387312992
1109,1.3009,0.390977583
1110,1.2836,0.387056251
1111,1.2861,0.394013362
1112,1.3136,0.407253095
1113,1.1284,0.397915313
1114,1.2395,0.395011797
1115,1.2303,0.386360745
1116,1.3682,0.399855615
1117,1.1561,0.39500084
1118,1.1479,0.404027704
1119,1.3407,0.41257479
1120,1.1742,0.404564133
1121,1.3482,0.405421179
1122,1.2461,0.387119298
1123,1.2216,0.402516797
1124,1.0424,0.411847103
1125,1.2303,0.432868085
1126,1.1771,0.408721358
1127,1.1931,0.392125491
1128,1.2373,0.388538635
1129,1.1946,0.374171261
1130,1.1847,0.37811136
1131,1.1648,0.377956146
1132,1.1939,0.398754015
1133,1.2259,0.431744295
1134,1.1619,0.447795788
1135,1.0883,0.458706382
1136,1.257,0.439784729
1137,1.3184,0.413650297
1138,1.1782,0.390241265
1139,1.133,0.383869479
1140,1.173,0.396803154
1141,1.1707,0.392088959
1142,1.2502,0.385909495
1143,1.0902,0.383015257
1144,1.0118,0.396924675
1145,1.1297,0.404030755
1146,1.1164,0.392271133
1147,1.1079,0.386602196
1148,1.1813,0.430257381
1149,1.1677,0.458468833
1150,1.16,0.467203447
1151,1.0494,0.429249202
1152,1.0987,0.399620814
1153,1.2016,0.401560988
1154,1.2397,0.418324131
1155,1.0294,0.408192085
1156,1.1347,0.418291249
1157,1.2054,0.422939399
1158,1.115,0.443432117
1159,1.1613,0.450248203
1160,1.1995,0.458302808
1161,1.2198,0.46597561
1162,1.2501,0.459881979
1163,1.1685,0.444766135
1164,1.1694,0.457814305
1165,1.4175,0.482358069
1166,1.309,0.470476274
1167,1.3328,0.464421559
1168,1.1877,0.420669314
1169,1.2089,0.42026244
1170,1.2508,0.427422343
1171,1.1123,0.444761785
1172,1.2298,0.448411654
1173,1.2774,0.424799441
1174,1.1969,0.43759805
1175,1.0542,0.431099365
1176,1.1048,0.466158624
1177,1.3571,0.472985348
1178,1.2241,0.480200741
1179,1.2442,0.476870046
1180,1.3125,0.475523798
1181,1.1492,0.457336728
1182,1.3797,0.448089914
1183,1.4457,0.439512389
1184,1.2673,0.437863621
1185,1.1166,0.421022434
1186,1.2565,0.421433659
1187,1.0254,0.413558381
1188,1.1438,0.435203959
1189,1.1089,0.424562086
1190,1.1898,0.422436561
1191,1.2362,0.424374178
1192,1.2953,0.425665973
1193,1.3043,0.435865597
1194,1.3599,0.440022176
1195,1.2991,0.416974543
1196,1.1602,0.417673719
1197,1.1871,0.415135727
1198,1.2444,0.42089015
1199,1.4559,0.434844909
1200,1.1886,0.422161689
1201,1.2492,0.414172698
1202,1.285,0.406782717
1203,1.2578,0.423740916
1204,1.1635,0.438343977
1205,1.1948,0.448120954
1206,1.1753,0.460326988
1207,1.2127,0.453489113
1208,1.2829,0.461591975
1209,1.1728,0.479072925
1210,1.3163,0.467997709
1211,1.1038,0.445493914
1212,1.1927,0.47184349
1213,1.2069,0.470090417
1214,1.2498,0.476259465
1215,1.2624,0.444210179
1216,1.1354,0.420140892
1217,1.1979,0.40760538
1218,1.1335,0.395261872
1219,1.1962,0.390700539
1220,1.2627,0.377846144
1221,1.1766,0.365823026
1222,1.1866,0.385954063
1223,1.1609,0.392547367
1224,1.1351,0.395934722
1225,1.2165,0.401703904
1226,1.1986,0.387111694
1227,1.233,0.402407332
1228,1.2235,0.389708022
1229,1.274,0.39076446
1230,1.3138,0.390264928
1231,1.2891,0.39062498
1232,1.1479,0.381825557
1233,1.0324,0.377025865
1234,1.039,0.378632924
1235,1.2572,0.401764353
1236,1.1467,0.392514986
1237,1.1877,0.40571415
1238,1.1782,0.400171133
1239,1.3519,0.400912575
1240,1.144,0.380328821
1241,1.1572,0.384624131
1242,1.0805,0.383578578
1243,1.1657,0.403495765
1244,1.0535,0.398214131
1245,1.277,0.422827672
1246,1.1904,0.420373048
1247,1.1381,0.408052111
1248,1.2695,0.417800479
1249,1.4712,0.433053203
1250,1.1774,0.425096995
1251,1.2449,0.421690933
1252,1.159,0.432840034
1253,1.3341,0.424940819
1254,1.2843,0.433213229
1255,1.2736,0.435690322
1256,1.1708,0.432263292
1257,1.2741,0.431678486
1258,1.113,0.425232192
1259,1.2671,0.427822532
1260,1.0964,0.448669473
1261,1.1149,0.440032771
1262,1.136,0.438588517
1263,1.1924,0.45343236
1264,1.3746,0.457344965
1265,1.3038,0.45694867
1266,1.2557,0.449912583
1267,1.2974,0.441411927
1268,1.3217,0.434749339
1269,1.2124,0.429968724
1270,1.1146,0.425076607
1271,1.2332,0.433800794
1272,1.253,0.417210479
1273,1.2903,0.421673118
1274,1.3067,0.421641888
1275,1.3894,0.429111352
1276,1.2899,0.441848996
1277,1.267,0.46173254
1278,1.384,0.464488148
1279,1.3435,0.46483838
1280,1.1582,0.476707893
1281,1.308,0.453207959
1282,1.3117,0.4483787
1283,1.2048,0.453091541
1284,1.2855,0.4610449
1285,1.3801,0.446782585
1286,1.1728,0.442419716
1287,1.2734,0.441949736
1288,1.0946,0.443478365
1289,1.0758,0.435509084
1290,1.1146,0.445107205
1291,1.2263,0.443032408
1292,1.3315,0.444703032
1293,1.3527,0.443069842
1294,1.2687,0.463761908
1295,1.2647,0.487500999
1296,1.2358,0.499781298
1297,1.2857,0.492429308
1298,1.2528,0.471868073
1299,1.187,0.45987779
1300,1.3134,0.45774898
1301,1.2261,0.454031511
1302,1.28,0.452906908
1303,1.3224,0.4537373
1304,1.1094,0.457212249
1305,1.2465,0.451287782
1306,1.1952,0.453162687
1307,1.2516,0.442921248
1308,1.2512,0.448751504
1309,1.2521,0.442420696
1310,1.1103,0.445860507
1311,1.2076,0.4426779
1312,1.2279,0.444870463
1313,1.2798,0.436810168
1314,1.1334,0.434340532
1315,1.2371,0.451854321
1316,1.3524,0.484987456
1317,1.2811,0.478602225
1318,1.1888,0.470444568
1319,1.1735,0.461880775
1320,1.2533,0.454348404
1321,1.1564,0.443509083
1322,0.9333,0.440945512
1323,1.2333,0.426496595
1324,1.1751,0.414273405
1325,1.2029,0.423851274
1326,1.1355,0.42961445
1327,1.3866,0.428504978
1328,1.0792,0.42535787
1329,1.1628,0.42315866
1330,1.2324,0.426331252
1331,1.3016,0.426573201
1332,1.0511,0.434990327
1333,1.2616,0.432910839
1334,1.2791,0.433671065
1335,1.2758,0.42935604
1336,1.2102,0.418943459
1337,1.2699,0.419404309
1338,1.4311,0.436981053
1339,1.2183,0.448313478
1340,1.251,0.445551471
1341,1.1917,0.443242801
1342,1.232,0.445164014
1343,1.2174,0.457362704
1344,1.2594,0.451567169
1345,1.255,0.432899127
1346,1.2896,0.426407853
1347,1.3917,0.419590213
1348,1.3534,0.409670352
1349,1.1687,0.391814724
1350,1.364,0.398316523
1351,1.4322,0.396795737
1352,1.0871,0.410824158
1353,1.209,0.420587943
1354,1.2517,0.423535921
1355,1.0835,0.421769891
1356,1.111,0.408615872
1357,1.2946,0.412145105
1358,1.202,0.412524881
1359,1.3177,0.43075088
1360,1.3524,0.453105265
1361,1.4509,0.443211617
1362,1.3378,0.436832439
1363,1.2776,0.434036245
1364,1.4364,0.435913661
1365,1.2533,0.416395925
1366,1.2673,0.422179096
1367,1.2572,0.42494827
1368,1.2617,0.427719051
1369,1.2663,0.417271012
1370,1.3108,0.405430637
1371,1.3226,0.414212704
1372,1.4314,0.419238135
1373,1.3593,0.42619208
1374,1.2936,0.436566366
1375,1.2052,0.466684385
1376,1.2918,0.474198134
1377,1.3516,0.455831196
1378,1.6138,0.451731592
1379,1.0836,0.430219808
1380,1.2613,0.432076875
1381,1.2617,0.444841945
1382,1.2326,0.4433554
1383,1.3457,0.448395282
1384,1.3863,0.452657066
1385,1.2844,0.431295037
1386,1.3502,0.436078542
1387,1.2873,0.458573661
1388,1.3294,0.452920482
1389,1.158,0.467306769
1390,1.2465,0.471205943
1391,1.3641,0.456973105
1392,1.2535,0.446856499
1393,1.3241,0.454678289
1394,1.4706,0.461171044
1395,1.346,0.460747302
1396,1.2503,0.460264004
1397,1.4117,0.46763433
1398,1.369,0.45671272
1399,1.3702,0.453123995
1400,1.2278,0.439890439
1401,1.1729,0.450976036
1402,1.2291,0.448715438
1403,1.3161,0.443183507
1404,1.3166,0.432715564
1405,1.3313,0.42785471
1406,1.4156,0.421285275
1407,1.2041,0.426588159
1408,1.2955,0.437633394
1409,1.3301,0.441602882
1410,1.3006,0.441826102
1411,1.3676,0.437709946
1412,1.0555,0.418543218
1413,1.0723,0.418018892
1414,1.2731,0.420289244
1415,1.3118,0.422107739
1416,1.2512,0.416550116
1417,1.3075,0.437394888
1418,1.2855,0.456413453
1419,1.277,0.465225996
1420,1.4044,0.469570696
1421,1.1685,0.47273419
1422,1.2248,0.50738469
1423,1.3342,0.514904235
1424,1.3454,0.485751697
1425,1.1652,0.464025021
1426,1.2705,0.495488287
1427,1.3945,0.497109228
1428,1.3842,0.480116638
1429,1.2667,0.479444718
1430,1.2592,0.467416165
1431,1.169,0.479286726
1432,1.2777,0.483758453
1433,1.4484,0.504521569
1434,1.3616,0.523880871
1435,1.2631,0.497915298
1436,1.3606,0.49726446
1437,1.2736,0.475100921
1438,1.1682,0.485772371
1439,1.3535,0.483965605
1440,1.2547,0.484853374
1441,1.2343,0.468088055
1442,1.4772,0.472753456
1443,1.3204,0.488706936
1444,1.2152,0.497247352
1445,1.3194,0.497764422
1446,1.1949,0.493154034
1447,1.3827,0.482875614
1448,1.3684,0.497919763
1449,1.3873,0.510648045
1450,1.559,0.522445923
1451,1.2844,0.504095228
1452,1.2849,0.479176308
1453,1.293,0.499359957
1454,1.2211,0.494120402
1455,1.2721,0.510658452
1456,1.2322,0.508603379
1457,1.3222,0.485696714
1458,1.1964,0.503021148
1459,1.2262,0.507923353
1460,1.3501,0.502937639
1461,1.5858,0.493672059
1462,1.359,0.479053603
1463,1.4261,0.482140518
1464,1.5286,0.476657404
1465,1.2358,0.468354091
1466,1.3,0.458275976
1467,1.1718,0.455234561
1468,1.1703,0.455022296
1469,1.2806,0.474897852
1470,1.2165,0.477512402
1471,1.1986,0.472608595
1472,1.1659,0.47283475
1473,1.0782,0.450729394
1474,1.2403,0.438673931
1475,1.3067,0.429138793
1476,1.2503,0.438092755
1477,1.3546,0.44757525
1478,1.3267,0.445401345
1479,1.1356,0.429307344
1480,1.2313,0.428699344
1481,1.311,0.444099076
1482,1.3427,0.448967391
1483,1.2964,0.446743778
1484,1.2331,0.440699269
1485,1.0785,0.438340266
1486,1.1998,0.450411994
1487,1.2933,0.471937192
1488,1.3359,0.469410987
1489,1.1676,0.470378136
1490,1.2023,0.446432889
1491,1.1645,0.444838324
1492,1.2505,0.451142194
1493,1.4392,0.461805423
1494,1.3478,0.454422511
1495,1.2513,0.462556297
1496,1.223,0.461645579
1497,1.2114,0.45451045
1498,1.0578,0.426418675
1499,1.1684,0.456873334
1500,1.1755,0.478252426
1501,1.2601,0.464147087
1502,1.3589,0.443546247
1503,1.2289,0.448050014
1504,1.4026,0.459293467
1505,1.1806,0.45262261
1506,1.2484,0.461617081
1507,1.4019,0.456892843
1508,1.1528,0.490860569
1509,1.2013,0.519240918
1510,1.1664,0.499856613
1511,1.1659,0.489206534
1512,1.2467,0.493681862
1513,1.0533,0.511433564
1514,1.3765,0.509864811
1515,1.22,0.480961323
1516,1.1724,0.45139246
1517,1.3486,0.433364591
1518,1.2302,0.450462642
1519,1.2995,0.452818135
1520,1.2608,0.461131865
1521,1.3504,0.470689766
1522,1.263,0.439649142
1523,1.3614,0.426038925
1524,1.1952,0.426237881
1525,1.2326,0.436094195
1526,1.4286,0.464399505
1527,1.4254,0.474607648
1528,1.3336,0.477002454
1529,1.3528,0.479699021
1530,1.4821,0.513923348
1531,1.2244,0.522124593
1532,1.1343,0.482097882
1533,1.4414,0.480209217
1534,1.5257,0.452165182
1535,1.4335,0.447983922
1536,1.3416,0.440833582
1537,1.2431,0.438911825
1538,1.2144,0.416535777
1539,1.2469,0.408620412
1540,1.2611,0.427938358
1541,1.2186,0.448676468
1542,1.2609,0.449818402
1543,1.3907,0.463468911
1544,1.1941,0.448866372
1545,1.204,0.454128839
1546,1.2518,0.451850426
1547,1.3387,0.457745584
1548,1.2774,0.443317227
1549,1.2252,0.431906772
1550,1.2452,0.424972356
1551,1.1416,0.446108962
1552,1.3086,0.45594779
1553,1.3555,0.466160866
1554,1.4578,0.464269627
1555,1.3911,0.458527416
1556,1.4034,0.465213693
1557,1.1912,0.454609229
1558,1.3419,0.441796549
1559,1.1924,0.425095746
1560,1.1736,0.419182473
1561,1.2035,0.423490454
1562,1.4032,0.419626892
1563,1.2655,0.405526254
1564,1.1588,0.405396451
1565,1.0699,0.414528326
1566,1.1741,0.41331367
1567,1.33,0.416925787
1568,1.1815,0.397892322
1569,1.2612,0.394456608
1570,1.125,0.387515714
1571,1.0553,0.382181301
1572,0.9963,0.38341377
1573,1.2838,0.3947453
1574,1.168,0.394454039
1575,1.2204,0.406119688
1576,1.2474,0.406946864
1577,1.2083,0.420513084
1578,1.4159,0.452434418
1579,1.27,0.436517882
1580,1.3361,0.424981187
1581,1.3269,0.465444772
1582,1.1914,0.461913842
1583,1.2614,0.482932098
1584,1.2185,0.499469424
1585,1.3624,0.501120468
1586,1.4205,0.496138884
1587,1.372,0.503589794
1588,1.634,0.489174937
1589,1.3554,0.486293907
1590,1.2308,0.470256529
1591,1.3342,0.485847265
1592,1.424,0.506284694
1593,1.3234,0.503665455
1594,1.2894,0.477929375
1595,1.3199,0.469323653
1596,1.3165,0.459311063
1597,1.2865,0.451969047
1598,1.2765,0.455666923
1599,1.2921,0.464475562
1600,1.1659,0.469210827
1601,1.4549,0.484743165
1602,1.3814,0.504456298
1603,1.3807,0.521822147
1604,1.4194,0.498655725
1605,1.2093,0.491785572
1606,1.4978,0.514674651
1607,1.3142,0.502260434
1608,1.3454,0.45605548
1609,1.19,0.431477666
1610,1.1819,0.426402461
1611,1.3546,0.419988887
1612,1.2941,0.408518629
1613,1.2929,0.413385684
1614,1.3495,0.417077373
1615,1.319,0.423722187
1616,1.3089,0.428518186
1617,1.3653,0.435153761
1618,1.2348,0.426569737
1619,1.2749,0.428641155
1620,1.3493,0.439193847
1621,1.3568,0.442925053
1622,1.1931,0.431693087
1623,1.1793,0.443768246
1624,1.2411,0.456909746
1625,1.2256,0.46210781
1626,1.406,0.460033518
1627,1.3388,0.44783358
1628,1.2926,0.446099563
1629,1.2834,0.437570856
1630,1.5355,0.437901882
1631,1.3172,0.447048819
1632,1.3365,0.465071626
1633,1.3125,0.462028284
1634,1.3685,0.45308238
1635,1.3151,0.451665614
1636,1.3738,0.435714817
1637,1.4073,0.432551677
1638,1.4072,0.430604122
1639,1.3547,0.433820688
1640,1.161,0.434406608
1641,1.3203,0.429213723
1642,1.3716,0.415895929
1643,1.3892,0.424569073
1644,1.1488,0.417239735
1645,1.3571,0.442083302
1646,1.4214,0.419342903
1647,1.3241,0.411987354
1648,1.1384,0.405672554
1649,1.3397,0.413882472
1650,1.1687,0.425048432
1651,1.355,0.43169695
1652,1.3639,0.441815349
1653,1.2868,0.431605622
1654,1.3648,0.433752517
1655,1.3035,0.449908265
1656,1.3314,0.462964302
1657,1.2436,0.435445246
1658,1.2981,0.44779925
1659,1.3751,0.46252876
1660,1.4721,0.467638092
1661,1.2776,0.440826591
1662,1.2222,0.42852
1663,1.258,0.424026913
1664,1.2373,0.439108961
1665,1.2417,0.427340473
1666,1.1855,0.409070455
1667,1.1,0.395735431
1668,1.1685,0.404726922
1669,1.1164,0.397136137
1670,1.2423,0.402087116
1671,1.1772,0.378985859
1672,1.1879,0.379365912
1673,1.2608,0.386461174
1674,1.3271,0.388222301
1675,1.2968,0.379155738
1676,1.1335,0.370827243
1677,1.1228,0.390484304
1678,1.1563,0.39604524
1679,1.106,0.409968178
1680,1.2536,0.403417471
1681,1.3322,0.407183291
1682,1.4413,0.423634873
1683,1.1411,0.425677633
1684,1.3853,0.417992667
1685,1.2379,0.414273843
1686,1.1938,0.410447228
1687,1.2898,0.400744546
1688,1.3217,0.400217337
1689,1.1656,0.407068355
1690,1.2251,0.409488476
1691,1.1751,0.422882629
1692,1.2214,0.419297162
1693,1.3282,0.41791417
1694,1.1562,0.43632935
1695,1.2622,0.443964008
1696,1.16,0.44208882
1697,1.1447,0.441907923
1698,1.2156,0.448890924
1699,1.2493,0.460843215
1700,1.259,0.458387501
1701,1.4428,0.448128386
1702,1.1314,0.465425989
1703,1.2433,0.477096521
1704,1.3214,0.47641567
1705,1.249,0.469847085
1706,1.2012,0.46693203
1707,1.3116,0.456352319
1708,1.2979,0.454068337
1709,1.2326,0.460570807
1710,1.3003,0.474464465
1711,1.2701,0.481560432
1712,1.2221,0.504874187
1713,1.4084,0.5092248
1714,1.4638,0.506444535
1715,1.5001,0.509951165
1716,1.3978,0.532502081
1717,1.4193,0.52993971
1718,1.416,0.504889691
1719,1.3812,0.488308836
1720,1.2826,0.484330404
1721,1.308,0.508494536
1722,1.4304,0.516927806
1723,1.3149,0.520396214
1724,1.2295,0.505140689
1725,1.3007,0.487666313
1726,1.2904,0.464659342
1727,1.193,0.449432098
1728,1.3024,0.448924374
1729,1.3085,0.446067842
1730,1.2925,0.443877893
1731,1.266,0.43205256
1732,1.2794,0.424943744
1733,1.3205,0.419130058
1734,1.3394,0.422148734
1735,1.1428,0.436066812
1736,1.3084,0.476654518
1737,1.3635,0.480541585
1738,1.3062,0.472569196
1739,1.2631,0.457409171
1740,1.2747,0.434912088
1741,1.3085,0.43614234
1742,1.2261,0.450981563
1743,1.0924,0.459297718
1744,1.2945,0.449814913
1745,1.1346,0.434455739
1746,1.1727,0.430909313
1747,1.224,0.444341596
1748,1.2133,0.439732465
1749,1.1939,0.428025844
1750,1.2687,0.427059836
1751,1.3557,0.438937145
1752,1.4351,0.445562185
1753,1.1542,0.441228145
1754,1.1955,0.451968126
1755,1.3208,0.464809944
1756,1.3339,0.460498273
1757,1.4073,0.449925165
1758,1.3793,0.438970357
1759,1.4642,0.433382887
1760,1.1259,0.417250425
1761,1.2868,0.417136262
1762,1.3259,0.415861396
1763,1.3021,0.411704778
1764,1.2962,0.391733957
1765,1.3223,0.41053047
1766,1.469,0.425588274
1767,1.381,0.423286069
1768,1.1817,0.421508149
1769,1.0908,0.412733567
1770,1.18,0.429437279
1771,1.3035,0.424679017
1772,1.1853,0.415923566
1773,1.11,0.431114568
1774,1.291,0.448560094
1775,1.183,0.445648989
1776,1.2478,0.452887684
1777,1.3255,0.456530762
1778,1.1455,0.468675988
1779,1.196,0.478012913
1780,1.2658,0.463463652
1781,1.2698,0.449637722
1782,1.2711,0.458370088
1783,1.1421,0.43822017
1784,1.3637,0.442105654
1785,1.3462,0.435846828
1786,1.1862,0.423688655
1787,1.3724,0.436192718
1788,1.3457,0.4356369
1789,1.3046,0.436636507
1790,1.3113,0.433914961
1791,1.3148,0.446276614
1792,1.2187,0.433841155
1793,1.2062,0.441369581
1794,1.2605,0.427142862
1795,1.1926,0.416851618
1796,1.2797,0.427213559
1797,1.3578,0.439530115
1798,1.3151,0.44215053
1799,1.2145,0.428450871
1800,1.2022,0.417578845
1801,1.379,0.431002234
1802,1.2838,0.43139079
1803,1.2225,0.426104455
1804,1.2644,0.423914149
1805,1.2018,0.407609152
1806,1.1826,0.419235737
1807,1.2778,0.444178261
1808,1.2347,0.441846983
1809,1.2511,0.465286987
1810,1.2944,0.481807029
1811,1.1342,0.466695274
1812,1.2961,0.456566668
1813,1.5052,0.457509624
1814,1.5056,0.449665463
1815,1.4954,0.44632248
1816,1.2873,0.448762997
1817,1.2187,0.43298446
1818,1.2263,0.438749893
1819,1.2898,0.428658793
1820,1.2095,0.438026216
1821,1.1339,0.423194831
1822,1.2724,0.422883904
1823,1.3481,0.423806848
1824,1.2516,0.437217902
1825,1.1722,0.432492414
1826,1.2213,0.418614048
1827,1.358,0.419968984
1828,1.4039,0.421060574
1829,1.2891,0.429652624
1830,1.2032,0.42146817
1831,1.3026,0.420117061
1832,1.3354,0.430926521
1833,1.2699,0.445359475
1834,1.4372,0.443044215
1835,1.3152,0.423276182
1836,1.3563,0.412705225
1837,1.4073,0.423776465
1838,1.3063,0.435742482
1839,1.1967,0.44335772
1840,1.3106,0.45656021
1841,1.2717,0.444569028
1842,1.2413,0.43633825
1843,1.3444,0.430255864
1844,1.2293,0.429155045
1845,1.3623,0.427250996
1846,1.269,0.427357035
1847,1.3121,0.437330879
1848,1.1897,0.438289821
1849,1.2899,0.421447781
1850,1.3802,0.418201804
1851,1.27,0.409618106
1852,1.2876,0.41359938
1853,1.233,0.421973821
1854,1.2281,0.434380567
1855,1.2944,0.439764879
1856,1.2032,0.446083475
1857,1.3206,0.448262489
1858,1.2491,0.441132965
1859,1.2617,0.438825618
1860,1.231,0.429915673
1861,1.3808,0.4339237
1862,1.5108,0.441142105
1863,1.4701,0.444493911
1864,1.5181,0.441472175
1865,1.2333,0.447527263
1866,1.3791,0.455719155
1867,1.2841,0.452072976
1868,1.3572,0.458021314
1869,1.4027,0.456055078
1870,1.3264,0.447320704
1871,1.3067,0.443855502
1872,1.2435,0.453363532
1873,1.3024,0.450276965
1874,1.3524,0.444016805
1875,1.4711,0.45086243
1876,1.5035,0.453183285
1877,1.2193,0.43821983
1878,1.3448,0.437549259
1879,1.4635,0.436000751
1880,1.4657,0.447735071
1881,1.2487,0.457672106
1882,1.308,0.454769879
1883,1.2841,0.442137392
1884,1.5209,0.452475729
1885,1.4606,0.455682601
1886,1.4194,0.453315659
1887,1.3447,0.453005981
1888,1.324,0.457883523
1889,1.2444,0.468210514
1890,1.2495,0.493826854
1891,1.3802,0.486578603
1892,1.3163,0.479879547
1893,1.4474,0.468196109
1894,1.6048,0.476043238
1895,1.2121,0.464831469
1896,1.373,0.464720743
1897,1.3824,0.465926781
1898,1.2714,0.465576849
1899,1.3902,0.441536444
1900,1.2788,0.43033984
1901,1.3599,0.436208353
1902,1.3381,0.432881955
1903,1.278,0.4327447
1904,1.2357,0.441552205
1905,1.2469,0.448784114
1906,1.301,0.438457047
1907,1.3351,0.427820923
1908,1.2091,0.413371361
1909,1.177,0.420205462
1910,1.1677,0.424206817
1911,1.2322,0.424261988
1912,1.3373,0.429582839
1913,1.2231,0.437179344
1914,1.1751,0.438040226
1915,1.2351,0.439952065
1916,1.3582,0.438531302
1917,1.1778,0.428846446
1918,1.1141,0.417346561
1919,1.3016,0.423398916
1920,1.4162,0.418085288
1921,1.4323,0.411035815
1922,1.3295,0.405592986
1923,1.1956,0.41304358
1924,1.3528,0.428328107
1925,1.3251,0.439570018
1926,1.3464,0.44683762
1927,1.3104,0.443812159
1928,1.1419,0.425061617
1929,1.2173,0.417902595
1930,1.2544,0.422254487
1931,1.2446,0.435144655
1932,1.3139,0.419177854
1933,1.1874,0.420878269
1934,1.2591,0.436748185
1935,1.1861,0.435837559
1936,1.255,0.433885047
1937,1.3384,0.430567069
1938,1.3152,0.427890637
1939,1.4034,0.419741969
1940,1.1997,0.427926952
1941,1.2259,0.435914518
1942,1.3552,0.430882955
1943,1.3146,0.430350784
1944,1.3152,0.430001555
1945,1.2983,0.41345374
1946,1.4207,0.413702009
1947,1.4342,0.422504901
1948,1.3073,0.430968516
1949,1.2287,0.433536853
1950,1.3138,0.427069853
1951,1.4057,0.437700728
1952,1.3135,0.432871532
1953,1.3661,0.442142065
1954,1.3841,0.445735475
1955,1.3256,0.448826764
1956,1.3807,0.449481399
1957,1.4164,0.44200749
1958,1.3448,0.422830612
1959,1.2919,0.429350985
1960,1.2684,0.418622987
1961,1.5075,0.412379843
1962,1.3387,0.402850566
1963,1.2003,0.404649374
1964,1.2575,0.41613744
1965,1.199,0.406306659
1966,1.0485,0.405836078
1967,1.0828,0.42216749
1968,1.1224,0.426561594
1969,1.204,0.421558761
1970,1.24,0.412433961
1971,1.1936,0.414783049
1972,1.3255,0.413941681
1973,1.2845,0.409093258
1974,1.1763,0.418452722
1975,1.4,0.417118323
1976,1.2843,0.418864302
1977,1.2701,0.417267957
1978,1.2167,0.407718923
1979,1.2582,0.410065376
1980,1.0605,0.399381468
1981,1.2024,0.41205388
1982,1.341,0.439866096
1983,1.2418,0.435038117
1984,1.2269,0.423267679
1985,1.2087,0.43054834
1986,1.2599,0.431000828
1987,1.357,0.417680136
1988,1.4358,0.408199677
1989,1.3643,0.407034627
1990,1.3191,0.400544059
1991,1.2434,0.403469531
1992,1.3074,0.404667731
1993,1.3915,0.405648809
1994,1.299,0.399233607
1995,1.1972,0.397421938
1996,1.3466,0.403473416
1997,1.5521,0.411241847
1998,1.2726,0.414780373
1999,1.1006,0.445150722
2000,1.227,0.438094478
2001,1.2727,0.432901702
2002,1.2223,0.443118222
2003,1.2434,0.451062216
2004,1.3586,0.441759438
2005,1.4692,0.432981551
2006,1.4244,0.43755825
2007,1.2639,0.435240825
2008,1.4337,0.43093209
2009,1.2844,0.427400374
2010,1.3137,0.43872697
2011,1.2959,0.463968626
2012,1.3473,0.472182684
2013,1.2668,0.482192934
2014,1.3165,0.462414228
2015,1.3293,0.460455733
2016,1.2692,0.461203949
2017,1.4227,0.458771218
2018,1.3712,0.455711761
2019,1.318,0.454628586
2020,1.2695,0.467981431
2021,1.2857,0.492391712
2022,1.2809,0.499504271
2023,1.5415,0.491326597
2024,1.3164,0.473172339
2025,1.4079,0.472236423
2026,1.2007,0.465603561
2027,1.1796,0.457427887
2028,1.3993,0.445295858
2029,1.2769,0.448295058
2030,1.3237,0.454454596
2031,1.3946,0.453108825
2032,1.3298,0.447243558
2033,1.2823,0.444721327
2034,1.2505,0.44301842
2035,1.1615,0.469761304
2036,1.3162,0.473545078
2037,1.5283,0.476205908
2038,1.3317,0.476030776
2039,1.3522,0.475912309
2040,1.2398,0.463526912
2041,1.223,0.464972915
2042,1.1468,0.468069715
2043,1.3219,0.45826754
2044,1.413,0.461953211
2045,1.2946,0.453659639
2046,1.3028,0.442350905
2047,1.4795,0.450890096
2048,1.4444,0.447935049
2049,1.2772,0.438628711
2050,1.4089,0.445980907
2051,1.2169,0.433706105
2052,1.406,0.423695025
2053,1.3665,0.419370363
2054,1.313,0.423113181
2055,1.4005,0.434298148
2056,1.3602,0.438253737
2057,1.2558,0.438209561
2058,1.3953,0.443980163
2059,1.1534,0.442434019
2060,1.3773,0.440403719
2061,1.3609,0.44492015
2062,1.2439,0.44546049
2063,1.1585,0.456532023
2064,1.3599,0.448530732
2065,1.3011,0.441131052
2066,1.2845,0.438540973
2067,1.1547,0.443252827
2068,1.4027,0.446621792
2069,1.3389,0.441296721
2070,1.2044,0.427640552
2071,1.1906,0.420505316
2072,1.4174,0.424840889
2073,1.3917,0.42276038
2074,1.1844,0.424090047
2075,1.3317,0.441595278
2076,1.4551,0.455708225
2077,1.4243,0.471348161
2078,1.4647,0.475598972
2079,1.4711,0.477670741
2080,1.2456,0.470798735
2081,1.3239,0.459874965
2082,1.2625,0.445983062
2083,1.2823,0.440010439
