index,episode,score,p_max_avg,actor_loss,critic_loss
0,108,0.9399000000000002,0.320441632863,0.0929697589361,0.00222321349447
1,210,1.0780999999999998,0.322811696906,0.427178291556,0.00543693180254
2,305,0.9969000000000001,0.320366057319,0.68527629121,0.00893833245518
3,423,0.7743999999999999,0.288589628929,1.19012627478,0.0147536592483
4,535,0.8963000000000001,0.299525651697,1.37520170684,0.0167443581176
5,645,0.9130999999999995,0.321064201495,1.63376973081,0.0201743215343
6,747,1.0655999999999992,0.321886923927,1.68692839471,0.0203371553494
7,856,1.0563999999999998,0.350935045174,1.73677218514,0.0240210440033
8,976,0.8930000000000001,0.351060649717,2.54604781302,0.0313719923506
9,1078,0.9547999999999996,0.339613423968,2.65625736534,0.0335507132721
10,1181,0.9434999999999988,0.320616440523,3.15580821053,0.03970525591
11,1284,1.0454999999999997,0.313854175107,3.13122536172,0.0402009026243
12,1386,1.0155000000000003,0.313928174388,3.09383269949,0.0376860825213
13,1487,0.8938999999999997,0.31015713612,4.20973791573,0.0515021898322
14,1589,1.0697999999999994,0.314153327617,4.17294567334,0.0491658722885
15,1702,0.8826000000000002,0.310238264558,5.14470491796,0.0611499380536
16,1813,0.9364999999999999,0.314434049138,4.8428824437,0.0588638244632
17,1922,0.9766000000000002,0.319658788692,5.00821735086,0.0636571358733
18,2033,0.8967,0.3214169564,5.89388909648,0.070301960809
19,2138,0.9911999999999991,0.313865423204,5.61365285473,0.068000953696
20,2257,0.8696999999999998,0.305687625632,7.09012059304,0.082072768788
21,2368,1.0256999999999996,0.311320706996,5.7957579674,0.0709368954567
22,2473,0.9024000000000001,0.317956019955,7.0900077935,0.0834463467904
23,2583,0.9971999999999994,0.337389050405,7.59905510207,0.090549156104
24,2687,0.9903,0.320220855423,6.75890029747,0.0799609174828
25,2801,0.9223999999999997,0.296747863506,8.47035790188,0.097302328284
26,2896,0.9446000000000003,0.290117173783,7.50277174344,0.0931932131337
27,3020,0.8902999999999983,0.288397150953,9.54136900642,0.11152639886
28,3122,0.9548000000000001,0.285122067481,8.29628645239,0.0967667836879
29,3228,1.0173999999999992,0.292805469759,8.34421862286,0.100417810974
30,3321,0.9933,0.303980344151,8.8346171954,0.103678591819
31,3426,0.9404,0.297623560586,9.40057662622,0.106663869965
32,3530,0.9551999999999999,0.322323012805,9.66670041118,0.109408622135
33,3625,1.0185999999999993,0.345672436126,9.70255067317,0.112660849767
34,3736,1.0007000000000008,0.334892577977,9.2964355622,0.111702508558
35,3850,0.9575000000000009,0.315264323855,9.6175053342,0.113416378577
36,3957,0.9027999999999998,0.317212476474,11.5419673202,0.138085474863
37,4068,0.9667999999999998,0.324333841579,10.4662098545,0.12555501907
38,4176,0.9355000000000004,0.310393780247,11.1141946416,0.127865958788
39,4278,0.961599999999999,0.319503756976,11.4866060832,0.13896856465
40,4387,0.9792999999999998,0.318069410223,12.1771294022,0.14031503675
41,4492,0.9998999999999991,0.332176456014,12.0929138395,0.14446095732
42,4586,1.0152999999999994,0.346127248768,12.6116538112,0.147243526237
43,4686,1.097499999999999,0.349064251942,11.6116648412,0.137652016936
44,4783,0.9139000000000002,0.351181776417,13.7825092329,0.159004067118
45,4886,0.9452999999999996,0.355431370512,13.416932923,0.156277391042
46,4994,1.0382999999999996,0.324359029783,12.5217470828,0.151150759614
47,5100,1.0550999999999986,0.313431058171,13.1371021751,0.154827748058
48,5198,1.0463999999999998,0.325974219482,12.9788215146,0.160671555103
49,5284,1.216699999999999,0.333351781174,12.2056064594,0.14664228576
50,5381,1.0127999999999997,0.337983579201,14.3091544845,0.166349035756
51,5490,1.0131999999999997,0.339825807593,14.7200390234,0.171671896337
52,5610,0.9130000000000004,0.330397653206,15.7937951676,0.186791299326
53,5704,0.9890000000000003,0.333956745149,16.3204172528,0.194924113621
54,5813,0.9212999999999996,0.347613662124,16.0312349658,0.194268456524
55,5913,0.9450999999999996,0.346032925154,15.7221761966,0.187869686708
56,6039,0.9094000000000002,0.341980035192,16.8063454783,0.200988330708
57,6142,0.9014,0.326981486566,15.4774427174,0.186106612864
58,6249,1.0058,0.342096783618,16.1946261822,0.192920090806
59,6364,0.9630000000000001,0.361127497362,17.5063122011,0.210184374043
60,6464,1.0125,0.333975516179,16.2222399441,0.192636635087
61,6582,0.9397999999999996,0.337207186353,19.3582978044,0.224350976602
62,6701,0.8892999999999998,0.33093677093,18.7590777851,0.220131667613
63,6804,0.9766999999999999,0.329731650594,17.4540376477,0.208315049425
64,6902,1.0569999999999995,0.330768222731,17.2966485768,0.204777082918
65,7010,0.9462999999999997,0.322338556371,19.8989166046,0.238958538354
66,7117,0.9295,0.313698980835,19.5734773398,0.230732347228
67,7224,0.9930000000000001,0.333219050194,18.3334280654,0.220081307235
68,7342,0.8568000000000007,0.321386336811,19.660437395,0.242427549178
69,7464,0.8609999999999997,0.328963534676,21.1840702548,0.255987048083
70,7563,0.9885999999999996,0.331788594291,20.0690123315,0.230979799147
71,7665,1.0378999999999998,0.335597864792,19.2499466931,0.227144277813
72,7769,1.0079999999999993,0.332648884347,19.6287661053,0.238632689166
73,7885,0.8453000000000007,0.316277216412,23.3158488769,0.280151433015
74,7989,1.0430999999999986,0.308846004454,19.3711398023,0.23144806447
75,8104,0.9046000000000005,0.308075757637,22.2450765799,0.261922381662
76,8190,1.0228999999999993,0.312132361602,22.253016386,0.267990118449
77,8290,1.0506999999999997,0.307709699472,20.9303003247,0.25188031406
78,8390,0.9028999999999995,0.316240104396,23.4453375227,0.276646959122
79,8502,0.9723,0.314158587067,23.6720334372,0.283269666161
80,8602,1.0092999999999994,0.331912583116,22.1243970898,0.266484492461
81,8704,1.0306999999999993,0.320191251714,23.7867511537,0.286452608732
82,8808,1.0219999999999994,0.332953071191,23.8028421954,0.282395547354
83,8905,1.0670999999999993,0.34595030283,22.5964595645,0.27044617014
84,9008,1.0254999999999999,0.33203982165,24.3768877861,0.292931093361
85,9107,1.1699999999999984,0.334129494397,21.296703746,0.256216845308
86,9196,1.0687999999999993,0.351262948356,24.1362864853,0.281992426385
87,9282,1.0953999999999993,0.349229915307,22.7149751377,0.271588425048
88,9363,1.1091999999999995,0.343079276664,23.1666130438,0.275090737756
89,9462,1.0049999999999997,0.331425772768,25.6557705833,0.303999570189
90,9557,1.012999999999999,0.331652707964,23.9831264192,0.286384691898
91,9652,1.1230999999999984,0.331033331005,24.375423873,0.288068499223
92,9758,0.9591999999999998,0.315941273827,27.0002102326,0.326016676575
93,9868,0.9493999999999991,0.31620710569,27.5838860464,0.337118343119
94,9976,0.9701999999999988,0.304944713075,27.8656570129,0.340305248252
95,10060,1.0902999999999983,0.298005597155,27.5833891035,0.330266934522
96,10193,0.8483999999999997,0.299704613315,33.1038060066,0.39773736766
97,10296,0.9323000000000005,0.306535748357,27.25741125,0.32937100875
98,10394,1.0796999999999997,0.317558289273,25.4210383853,0.304412972215
99,10506,0.9106000000000004,0.32140350168,29.1217784853,0.348377765881
100,10614,0.9808,0.329489431588,28.5154203372,0.339813180437
101,10726,0.9682999999999998,0.319122959017,29.1501552508,0.344742239529
102,10836,1.0008999999999995,0.314554279977,28.2627988165,0.333564306314
103,10933,1.0908999999999995,0.320931586482,26.1208810061,0.317113503381
104,11027,0.9802999999999993,0.324873404121,31.1712682905,0.368108955957
105,11131,0.9470000000000003,0.322572305973,32.3637247741,0.376805882392
106,11242,0.9161,0.324363126956,32.8948980559,0.38974581674
107,11342,0.9901999999999986,0.338137654221,31.611457171,0.376912815272
108,11439,1.1293999999999986,0.339954421839,29.5967885023,0.348726199522
109,11545,0.9660000000000002,0.321870989834,34.4997315233,0.416359333053
110,11652,0.9484000000000004,0.32563532484,31.5247414992,0.381387275637
111,11761,0.9811999999999996,0.311771118585,31.4443933932,0.371354963252
112,11874,0.9058000000000003,0.31805494856,33.520393968,0.399233680797
113,11981,0.9819000000000001,0.327185843548,30.6038760365,0.366794628439
114,12091,0.8883999999999996,0.329150941435,35.632216745,0.432250300399
115,12208,0.883,0.309015579395,35.1910500097,0.414805115292
116,12320,0.9409999999999996,0.300454909446,35.0342222832,0.410812643598
117,12426,0.9104999999999999,0.302844768507,37.9780027549,0.444779298565
118,12537,0.8839000000000005,0.309849413426,35.0555720375,0.426536677878
119,12650,0.9405999999999992,0.309874107548,37.6476590971,0.448024449135
120,12748,1.0005999999999997,0.307202323065,35.8200250893,0.41806735672
121,12859,0.9597999999999991,0.309795857388,35.2759554467,0.416389596747
122,12958,0.9923999999999993,0.320051535587,35.5840988754,0.420490094771
123,13075,0.8846999999999997,0.309289513621,40.0789418191,0.472313418049
124,13181,0.9200999999999998,0.313301425208,38.3774417568,0.452583566506
125,13289,0.9531999999999999,0.320527205909,36.2153590079,0.428844366856
126,13383,1.036,0.315162486456,34.7139187374,0.40712114615
127,13501,0.8833000000000001,0.308327415332,37.6880715844,0.443640254226
128,13606,0.9950000000000001,0.323283872604,35.4594930845,0.419599619093
129,13714,0.9049999999999998,0.326040219304,41.9695201097,0.502520696034
130,13815,0.9919999999999993,0.323094394067,38.8235272608,0.465319241281
131,13920,1.0268999999999993,0.325107184632,34.5928167976,0.411726341164
132,14028,0.9307999999999997,0.314812935288,40.3237998299,0.473791932194
133,14138,0.9556000000000004,0.319624760261,36.7922752338,0.441483261091
134,14235,1.0583999999999996,0.322144596371,36.3304482371,0.43612121545
135,14335,1.068899999999998,0.32269291653,38.6072074118,0.458542761618
136,14444,0.8162999999999998,0.316698456189,45.254788757,0.540251892998
137,14536,1.0645999999999998,0.320927177471,33.3012439767,0.398311283253
138,14644,1.0012999999999994,0.324408991906,39.2888217929,0.468396322587
139,14743,1.0227999999999984,0.323868308663,43.1807346057,0.519121625747
140,14838,1.0867999999999989,0.335996287246,37.5488905082,0.448013367292
141,14937,1.0416999999999996,0.353458552153,39.172958631,0.461178804144
142,15029,1.1115999999999984,0.355508819016,38.6093530724,0.447989684959
143,15126,1.0078999999999996,0.360979082369,40.8719065252,0.484598215371
144,15206,1.149899999999998,0.359721903239,37.3485680077,0.445447393509
145,15307,1.0126999999999995,0.345198016619,41.6163077041,0.498472835097
146,15393,1.1027999999999991,0.341804675855,40.1386041072,0.491694576977
147,15492,1.142299999999998,0.33655913415,38.0774711839,0.467944365892
148,15587,1.0744999999999987,0.325077851362,42.3325308405,0.507678994954
149,15700,0.935799999999999,0.319036451947,47.6041844049,0.563747482135
150,15807,0.9327999999999993,0.314284391166,45.9701795551,0.55918627764
151,15910,1.0000999999999998,0.315856132787,41.3577146631,0.495572102624
152,16003,0.9798999999999998,0.32211574115,44.03633738,0.520356293385
153,16102,1.0927999999999989,0.325535837554,42.810940481,0.510944622545
154,16195,1.1147999999999996,0.321126553076,39.3955929309,0.469227909891
155,16300,0.9912999999999995,0.323351150314,43.0103779206,0.519969798553
156,16399,1.0029999999999988,0.330050108193,47.7777192718,0.574285974521
157,16497,1.0279999999999996,0.336241780921,44.9846635151,0.536576863299
158,16589,1.1161999999999992,0.365448297054,41.4252353417,0.493140753825
159,16687,0.9927999999999997,0.368576240354,47.3452961077,0.560740067854
160,16774,1.1022999999999987,0.35788058091,42.6563739557,0.516640760602
161,16869,1.2294999999999974,0.361945247363,39.7564558227,0.480552319973
162,16955,1.2455999999999978,0.375978651806,39.1825132941,0.471438729073
163,17049,1.0666999999999989,0.357794574015,44.1564668355,0.526323679067
164,17140,1.0974000000000002,0.35598386828,42.525292544,0.511023496842
165,17229,1.1335999999999986,0.340652738652,41.6996739708,0.506428039174
166,17323,1.050099999999998,0.335017609885,46.8001874303,0.57364302673
167,17414,1.183499999999998,0.340451800654,40.2851407293,0.485552370741
168,17504,1.1436999999999988,0.349570972925,42.3419292045,0.507715838873
169,17600,1.1321999999999994,0.349732741466,43.904222113,0.532311627589
170,17710,0.9235999999999994,0.343802210978,52.6010760533,0.636892207405
171,17804,1.0333999999999997,0.364929654894,49.5376415625,0.602813429802
172,17909,1.0038,0.360479906737,49.6995455924,0.606884491269
173,18002,1.0346999999999995,0.345012910046,48.625595065,0.593616611537
174,18093,1.0690999999999982,0.337415659793,48.2668170775,0.587138894125
175,18194,1.0539999999999992,0.324015088279,49.5119155582,0.590227953836
176,18300,1.0367999999999988,0.309418845178,53.3905241631,0.635106683959
177,18412,0.8963999999999999,0.302897489386,56.1531050174,0.674096456926
178,18508,1.0524,0.311260739824,47.5077684481,0.581373480231
179,18617,0.9651999999999997,0.315030638419,52.0928212907,0.633639350901
180,18715,0.9700999999999991,0.306327849058,56.4530378294,0.67101017966
181,18813,1.076599999999999,0.323491555597,47.0937061179,0.565899680429
182,18900,1.0650999999999997,0.319437779,49.1818397678,0.594693773807
183,19012,0.8835999999999998,0.304067238234,60.5685235373,0.728561414438
184,19122,0.9883999999999993,0.31508174736,55.2198693425,0.660379365933
185,19231,0.9299999999999994,0.305775056522,59.6775934795,0.717933836208
186,19324,1.070799999999999,0.297655990583,56.3550260376,0.677131992519
187,19422,0.9664000000000003,0.300002085023,51.1776474505,0.620041634315
188,19524,0.9987999999999988,0.300334675246,52.5600969106,0.639903870695
189,19630,1.023599999999999,0.292297561616,51.9856474601,0.629859174055
190,19726,0.9575000000000002,0.300108220895,53.7686546791,0.651335571662
191,19829,1.1193999999999977,0.310542453107,52.1423322459,0.619389721573
192,19928,1.052,0.301237341436,51.044799856,0.610259425276
193,20010,1.1480999999999988,0.300307564901,48.2174760659,0.585657504711
194,20097,1.0647999999999993,0.305244489421,52.9109955119,0.646253298865
195,20112,1.0208,0.306788774897,53.9440923056,0.657397059162
196,20196,1.0538999999999992,0.321591490016,52.8376621487,0.639586435604
197,20296,0.9532999999999994,0.320871999817,59.9036641323,0.711103568037
198,20405,1.0342999999999989,0.318470438569,56.0683010693,0.672048141471
199,20508,0.9835999999999987,0.31496052614,61.1137812602,0.744527192142
200,20617,0.8729,0.322937120581,61.9634015187,0.746555281373
201,20710,0.9873999999999994,0.317091067833,61.4263280982,0.73029835822
202,20814,0.979799999999999,0.317257830556,59.4273806839,0.724886526284
203,20914,1.0637999999999996,0.319354275559,53.8606705639,0.649284264525
204,21021,1.051899999999999,0.317760406648,53.5156796839,0.648878649391
205,21124,0.9803999999999999,0.325894126067,58.1555015813,0.700175880613
206,21217,1.0642999999999991,0.330261253043,58.4682762977,0.697934468485
207,21313,1.0715999999999994,0.316581471396,54.7368490676,0.664580251856
208,21399,1.0902999999999994,0.321179318814,57.1104491193,0.696598932664
209,21510,1.0204999999999986,0.33028228433,57.9418744144,0.699698523314
210,21607,1.0930999999999997,0.340222735046,55.2811484195,0.661804445304
211,21707,0.9637999999999994,0.323709156456,63.8396645613,0.76121892919
212,21801,0.9449000000000002,0.325291927482,59.6020882187,0.725546852554
213,21894,1.0828999999999989,0.331843504032,54.0834616441,0.655027130787
214,21986,1.005499999999999,0.323398913507,56.8358681455,0.695048323541
215,22088,0.9952999999999993,0.322772631313,66.6579674997,0.812604557458
216,22189,1.102399999999999,0.32531221647,52.5731327295,0.627819321792
217,22299,0.8608000000000002,0.33043677796,69.0007672226,0.843495998614
218,22405,0.9776000000000002,0.33210189289,59.9430138059,0.732455344143
219,22488,1.014699999999999,0.338426623611,63.5960297874,0.780517271038
220,22588,1.0069999999999997,0.340061633968,57.0388228191,0.690627798669
221,22681,0.999099999999999,0.333254979202,66.553236537,0.800246272705
222,22781,1.1402999999999985,0.338536058806,57.1552092922,0.698303677216
223,22867,1.1002999999999992,0.334847673558,57.8144642444,0.697630646153
224,22962,1.0606999999999998,0.341308522754,57.6611470362,0.706906436711
225,23069,1.0323999999999987,0.335075963415,66.3252403569,0.81211892132
226,23168,0.9657999999999999,0.329048904175,65.217484745,0.800912951987
227,23273,1.1053999999999986,0.335385955782,60.384306143,0.720229114751
228,23370,0.9939999999999998,0.336787083616,63.5865402955,0.766339899203
229,23467,1.0728,0.324817562484,57.8752038901,0.692663884056
230,23572,1.0051999999999994,0.322373921598,62.4385967261,0.748087191151
231,23671,1.0368999999999995,0.321392699174,62.3899786563,0.746915938305
232,23778,0.9650999999999993,0.312326613933,67.7064904013,0.817764452128
233,23879,0.9811999999999996,0.319040628443,63.8223634375,0.776649040683
234,23971,1.013299999999999,0.31555497702,68.1799559235,0.816961837048
235,24069,1.0590999999999986,0.319605772014,65.6719917116,0.791260542876
236,24177,0.8692999999999997,0.311988551845,76.7398359008,0.929076410729
237,24262,1.0243,0.326388752109,65.1476085494,0.795067731386
238,24364,1.0693999999999986,0.329307318943,62.7176889241,0.754032460249
239,24457,1.0671999999999988,0.325594570875,66.1095340923,0.790953590824
240,24562,0.9705999999999997,0.330259373549,71.0181632989,0.861822983747
241,24656,1.1844999999999979,0.331232840758,60.040768277,0.731890830276
242,24758,0.9495999999999991,0.322513203307,84.7309607268,1.01984547911
243,24866,0.9176000000000003,0.321135518021,69.8152886312,0.850204476542
244,24969,0.9651999999999997,0.328981101531,71.1643390186,0.85717270006
245,25071,1.0435,0.324360982022,67.3984195243,0.812216948015
