index,episode,score,p_max_avg,actor_loss,critic_loss
0,101,0.9739999999999996,0.326223515479,0.00683632229381,0.00120161662642
1,200,1.0771999999999984,0.334682281706,-0.0361408133936,0.00128612731863
2,309,1.0081999999999995,0.335818613817,-0.0113306411427,0.00105753377825
3,408,1.0741999999999994,0.351141040031,0.00716171348616,0.00108825728299
4,515,1.0179999999999991,0.35475096643,-0.0406100964189,0.0011281542312
5,616,1.0711999999999984,0.361338339301,-0.00865563001475,0.00120518712635
6,708,1.0379999999999994,0.364814926358,-0.0214492691536,0.0011794876174
7,808,1.077999999999999,0.372931559581,-0.00310060985853,0.00111384626973
8,899,1.0715999999999992,0.401011885171,-0.00548716030749,0.00106705672526
9,984,1.206999999999998,0.40467883573,-0.000920792590037,0.00121889546523
10,1076,1.1506999999999983,0.401928382736,-0.0158146402079,0.00135435227164
11,1173,1.1730999999999974,0.399872301266,-0.0251613357694,0.00134748162756
12,1265,1.1382999999999983,0.411351203076,-0.0256643662373,0.00126310128867
13,1343,1.2744999999999964,0.426364655819,-0.00989789128502,0.00132476173717
14,1435,1.2336999999999976,0.434507046317,-0.0134076232057,0.00138588711589
15,1511,1.1855999999999984,0.426286645219,-0.0277153140304,0.00141219438465
16,1610,1.1781999999999981,0.415880525483,-0.00477606079152,0.00121213515609
17,1713,1.0345999999999986,0.399223753656,-0.0335733710899,0.00118896450416
18,1813,1.0770999999999982,0.41752606158,-0.0264371823246,0.00112632481668
19,1911,1.216499999999997,0.418697882045,0.00224047526701,0.00122648789046
20,2006,1.0774999999999997,0.423419275577,-0.019826785567,0.00120964025428
21,2101,1.0889999999999993,0.447340430362,-0.0245604251795,0.00125809959542
22,2206,1.1573999999999982,0.458697553855,-0.020471672595,0.00111935093559
23,2284,1.213399999999999,0.475260494536,0.0201325909511,0.00117312018372
24,2375,1.204199999999998,0.486253714289,-0.0497728816717,0.00126975079341
25,2462,1.226999999999997,0.472650969987,-0.0219004454939,0.00119855481067
26,2554,1.2237999999999978,0.464293008773,-0.00540295573253,0.00157485433438
27,2644,1.2087999999999983,0.474243871966,-0.0112484627916,0.00144350175172
28,2737,1.1766999999999979,0.484237213485,-0.0208337092274,0.0012855022134
29,2825,1.1697999999999988,0.449639320459,-0.0254711076046,0.00130126146033
30,2916,1.1870999999999976,0.455166312147,-0.0286455376489,0.00114079909328
